hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,observed_event_rate,forecast_event_rate,model,obs,lead_day,threshold_mm_day,season
962,2884,2383,56235,0.250130005200208,0.712406576980568,0.154438914753572,0.8697347893915757,0.06157146516393443,0.053550845286885244,gencast,CHIRPS,5,10,JJAS
37,626,279,61522,0.05580693815987934,0.8829113924050633,0.03927813163481953,0.4766214177978884,0.010614113729508197,0.00505891393442623,gencast,CHIRPS,5,20,JJAS
15159,4063,13293,29949,0.7886276141920716,0.4672079291438212,0.46621559280332153,1.4801789616064926,0.30772925204918034,0.4554943647540984,graphcast,CHIRPS,5,1,JJAS
3164,5972,5384,47944,0.34632224168126097,0.6298549368273281,0.21790633608815427,0.9356392294220666,0.14626024590163936,0.13684682377049182,graphcast,CHIRPS,5,5,JJAS
430,3416,1913,56705,0.11180447217888716,0.8164746052069995,0.0746657405799618,0.609204368174727,0.06157146516393443,0.037509605532786885,graphcast,CHIRPS,5,10,JJAS
8,655,90,61711,0.012066365007541479,0.9183673469387755,0.010624169986719787,0.1478129713423831,0.010614113729508197,0.0015689036885245902,graphcast,CHIRPS,5,20,JJAS
15436,3786,8301,34941,0.8030381854125481,0.3497072081560433,0.560840024706609,1.2348871085214859,0.30772925204918034,0.3800108862704918,neuralgcm,CHIRPS,5,1,JJAS
4087,5049,4715,48613,0.44735113835376533,0.5356737105203363,0.2950689480903906,0.9634413309982487,0.14626024590163936,0.14091316598360656,neuralgcm,CHIRPS,5,5,JJAS
296,3550,1014,57604,0.07696307852314092,0.7740458015267175,0.060905349794238686,0.3406136245449818,0.06157146516393443,0.020972079918032786,neuralgcm,CHIRPS,5,10,JJAS
0,663,0,61801,0.0,,0.0,0.0,0.010614113729508197,0.0,neuralgcm,CHIRPS,5,20,JJAS
10908,8314,4772,38470,0.5674747684944335,0.30433673469387756,0.45461365341335336,0.8157319737800437,0.30772925204918034,0.2510245901639344,fourcastnet,CHIRPS,7,1,JJAS
2693,6443,2561,50767,0.2947679509632224,0.4874381423677198,0.23022997349747798,0.5750875656742557,0.14626024590163936,0.0841124487704918,fourcastnet,CHIRPS,7,5,JJAS
620,3226,1358,57260,0.16120644825793032,0.6865520728008089,0.1191391237509608,0.5143005720228809,0.06157146516393443,0.03166623975409836,fourcastnet,CHIRPS,7,10,JJAS
32,631,243,61558,0.048265460030165915,0.8836363636363637,0.03532008830022075,0.41478129713423834,0.010614113729508197,0.004402535860655738,fourcastnet,CHIRPS,7,20,JJAS
15225,3997,7876,35366,0.7920611798980335,0.34093762174797626,0.5618495829950549,1.2018000208094892,0.30772925204918034,0.36982902151639346,gencast,CHIRPS,7,1,JJAS
4651,4485,5007,48321,0.509084938704028,0.5184303168357838,0.3288552640882415,1.057136602451839,0.14626024590163936,0.1546170594262295,gencast,CHIRPS,7,5,JJAS
959,2887,2374,56244,0.24934997399895995,0.7122712271227123,0.15418006430868167,0.8666146645865834,0.06157146516393443,0.05335873463114754,gencast,CHIRPS,7,10,JJAS
