model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,7,20,JF,0.9,0.5,2,0.4,2.94811320754717e-05,0.0197155070754717
gencast,CHIRPS,7,20,JF,1.0,,0,,,0.0197155070754717
gencast,ERA5,1,1,JF,0.0,0.021216328797556236,18005,0.021216328797556236,0.012645656779661018,0.04254833156779661
gencast,ERA5,1,1,JF,0.1,0.19421221864951768,1555,0.09421221864951768,0.004849708686440677,0.04254833156779661
gencast,ERA5,1,1,JF,0.2,0.3477366255144033,972,0.1477366255144033,0.004753707627118645,0.04254833156779661
gencast,ERA5,1,1,JF,0.3,0.4694167852062589,703,0.1694167852062589,0.003942664194915254,0.04254833156779661
gencast,ERA5,1,1,JF,0.4,0.5856905158069884,601,0.18569051580698837,0.0036943855932203393,0.04254833156779661
gencast,ERA5,1,1,JF,0.5,0.6936416184971098,519,0.1936416184971098,0.003326933262711864,0.04254833156779661
gencast,ERA5,1,1,JF,0.6,0.7549800796812749,502,0.15498007968127492,0.002575476694915255,0.04254833156779661
gencast,ERA5,1,1,JF,0.7,0.7692307692307693,520,0.06923076923076932,0.0011917372881355946,0.04254833156779661
gencast,ERA5,1,1,JF,0.8,0.8728070175438597,684,0.07280701754385965,0.0016485699152542373,0.04254833156779661
