model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,3,20,OND,0.4,0.06358381502890173,173,0.33641618497109826,0.0012917258522727273,0.017138671875
gencast,CHIRPS,3,20,OND,0.5,0.11827956989247312,93,0.3817204301075269,0.0007879083806818182,0.017138671875
gencast,CHIRPS,3,20,OND,0.6,0.12244897959183673,49,0.4775510204081632,0.0005193536931818181,0.017138671875
gencast,CHIRPS,3,20,OND,0.7,0.14814814814814814,27,0.5518518518518518,0.00033069957386363635,0.017138671875
gencast,CHIRPS,3,20,OND,0.8,0.08333333333333333,12,0.7166666666666667,0.00019087357954545453,0.017138671875
gencast,CHIRPS,3,20,OND,0.9,0.4,10,0.5,0.00011097301136363636,0.017138671875
gencast,CHIRPS,3,20,OND,1.0,0.2,5,0.8,8.87784090909091e-05,0.017138671875
gencast,CHIRPS,5,1,OND,0.0,0.054750484743341155,19598,0.054750484743341155,0.02328559027777778,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.1,0.17754094099298154,3847,0.07754094099298153,0.006473524305555555,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.2,0.22918318794607453,2522,0.029183187946074524,0.001597222222222221,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.3,0.29624346172135047,2103,0.003756538278649524,0.0001714409722222211,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.4,0.3329747175901022,1859,0.0670252824098978,0.002703993055555556,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.5,0.40532544378698226,1690,0.09467455621301774,0.0034722222222222216,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.6,0.4892933618843683,1868,0.1107066381156317,0.004487847222222223,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.7,0.5377033021192705,2029,0.16229669788072942,0.007146267361111111,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.8,0.6202020202020202,2475,0.17979797979797985,0.009657118055555558,0.09214626736111112
gencast,CHIRPS,5,1,OND,0.9,0.7043638598647818,3254,0.19563614013521824,0.013815104166666672,0.09214626736111112
gencast,CHIRPS,5,1,OND,1.0,0.8157187176835574,4835,0.18428128231644259,0.019335937499999997,0.09214626736111112
gencast,CHIRPS,5,5,OND,0.0,0.034924845269672856,29406,0.034924845269672856,0.02228732638888889,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.1,0.1898159818502647,3967,0.08981598185026468,0.007732204861111111,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.2,0.25700733074601123,2319,0.05700733074601122,0.0028689236111111116,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.3,0.32006048387096775,1984,0.02006048387096776,0.0008637152777777786,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.4,0.343980343980344,1628,0.05601965601965603,0.001979166666666667,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.5,0.3989071038251366,1464,0.10109289617486339,0.0032118055555555554,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.6,0.4480421686746988,1328,0.15195783132530116,0.004379340277777777,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.7,0.5064620355411955,1238,0.19353796445880445,0.005199652777777776,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.8,0.5389273356401384,1156,0.26107266435986165,0.006549479166666669,0.06677300347222223
gencast,CHIRPS,5,5,OND,0.9,0.5960334029227558,958,0.30396659707724427,0.006319444444444444,0.06677300347222223
gencast,CHIRPS,5,5,OND,1.0,0.6075949367088608,632,0.3924050632911392,0.005381944444444444,0.06677300347222223
