model,obs,lead_day,threshold_mm_day,season,forecast_probability,observed_frequency,count,abs_calibration_gap,weighted_abs_gap,ece
gencast,CHIRPS,3,1,MAM,0.6,0.5450475657526581,1787,0.054952434247341864,0.002084748641304346,0.11250636888586955
gencast,CHIRPS,3,1,MAM,0.7,0.5876847290640395,2030,0.1123152709359605,0.0048403532608695616,0.11250636888586955
gencast,CHIRPS,3,1,MAM,0.8,0.6533333333333333,2475,0.14666666666666672,0.007706351902173916,0.11250636888586955
gencast,CHIRPS,3,1,MAM,0.9,0.7238912732474965,3495,0.17610872675250355,0.013066830842391302,0.11250636888586955
gencast,CHIRPS,3,1,MAM,1.0,0.8134533251982916,6556,0.1865466748017084,0.025963824728260875,0.11250636888586955
gencast,CHIRPS,3,5,MAM,0.0,0.04796501618345844,29042,0.04796501618345844,0.029572860054347828,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.1,0.22787723785166242,3910,0.1278772378516624,0.010614809782608696,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.2,0.28595458368376786,2378,0.08595458368376785,0.004339334239130434,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.3,0.34184184184184185,1998,0.041841841841841865,0.0017747961956521747,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.4,0.3903387007218212,1801,0.009661299278178825,0.00036939538043478395,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.5,0.45233866193013617,1689,0.047661338069863834,0.0017089843750000004,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.6,0.48518762343647137,1519,0.1148123765635286,0.003702445652173912,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.7,0.5237410071942447,1390,0.1762589928057553,0.0052012567934782575,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.8,0.5871946082561078,1187,0.21280539174389224,0.005362601902173915,0.07494692595108697
gencast,CHIRPS,3,5,MAM,0.9,0.6451612903225806,1116,0.2548387096774194,0.006037703804347827,0.07494692595108697
gencast,CHIRPS,3,5,MAM,1.0,0.7253258845437617,1074,0.2746741154562383,0.00626273777173913,0.07494692595108697
gencast,CHIRPS,3,10,MAM,0.0,0.03280739161336176,35175,0.03280739161336176,0.024498980978260868,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.1,0.16185410334346503,3948,0.06185410334346503,0.005184273097826085,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.2,0.21594982078853048,2232,0.015949820788530467,0.0007557744565217391,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.3,0.26545454545454544,1650,0.034545454545454546,0.0012100883152173913,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.4,0.30332167832167833,1144,0.09667832167832169,0.0023479959239130436,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.5,0.35402298850574715,870,0.14597701149425285,0.0026961616847826085,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.6,0.38483547925608014,699,0.21516452074391984,0.003192934782608695,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.7,0.4199134199134199,462,0.28008658008658005,0.00274711277173913,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.8,0.47506561679790027,381,0.3249343832020998,0.0026282269021739133,0.04951808763586957
gencast,CHIRPS,3,10,MAM,0.9,0.5661016949152542,295,0.33389830508474583,0.0020911175271739134,0.04951808763586957
gencast,CHIRPS,3,10,MAM,1.0,0.5887096774193549,248,0.41129032258064513,0.0021654211956521736,0.04951808763586957
gencast,CHIRPS,3,20,MAM,0.0,0.0134180624128889,42331,0.0134180624128889,0.012058423913043478,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.1,0.0895638629283489,2568,0.0104361370716511,0.0005689538043478266,0.020333729619565217
gencast,CHIRPS,3,20,MAM,0.2,0.12828947368421054,912,0.07171052631578947,0.0013884171195652174,0.020333729619565217
